豇豆,2.50,3.00,3.50,鲁京,斤,2021-05-31
泰国龙眼,9.00,10.00,11.00,进口水果,斤,2021-05-31
泰国椰青（个）,10.00,10.50,11.00,进口水果,斤,2021-05-31
新西兰猕猴桃,14.00,15.00,16.00,进口水果,斤,2021-05-31
比利时梨,10.00,11.00,12.00,进口水果,斤,2021-05-31
南非西柚,12.00,13.00,14.00,进口水果,斤,2021-05-31
胡桃,35.00,40.00,45.00,干果,斤,2021-05-31
国产杏仁,20.00,25.00,30.00,干果,斤,2021-05-31
普核桃,5.00,10.00,15.00,干果,斤,2021-05-31
长寿果,25.00,30.00,35.00,干果,斤,2021-05-31
绿茶南瓜子,15.00,16.50,18.00,干果,斤,2021-05-31
葡萄干,10.00,20.00,30.00,干果,斤,2021-05-31
杏核,7.00,9.50,12.00,干果,斤,2021-05-31
桂圆,9.00,12.00,15.00,干果,斤,2021-05-31
花生,6.00,6.75,7.50,干果,斤,2021-05-31
蚕豆,5.00,6.50,8.00,干果,斤,2021-05-31
生腰果,30.00,35.00,40.00,干果,斤,2021-05-31
青豆,5.00,5.50,6.00,干果,斤,2021-05-31
莲子,22.00,23.50,25.00,干果,斤,2021-05-31
情人梅,12.00,13.50,15.00,干果,斤,2021-05-31
核桃仁,18.00,21.50,25.00,干果,斤,2021-05-31
白薯干,7.00,10.00,13.00,干果,斤,2021-05-31
毛榛子,18.00,21.50,25.00,干果,斤,2021-05-31
杏肉,12.00,16.00,20.00,干果,斤,2021-05-31
话梅,8.00,9.00,10.00,干果,斤,2021-05-31
松子,50.00,55.00,60.00,干果,斤,2021-05-31
羊腰窝,40.00,40.00,40.00,羊肉类,斤,2021-05-31
羊肉片,40.00,41.50,43.00,羊肉类,斤,2021-05-31
羊腰子（挂油）,15.00,15.50,16.00,羊肉类,个,2021-05-31
羊蝎子,16.00,16.50,17.00,羊肉类,斤,2021-05-31
羊蝎子（精品）,30.00,30.50,31.00,羊肉类,斤,2021-05-31
羊排骨,30.00,30.00,30.00,羊肉类,斤,2021-05-31
羊尾巴油,9.00,9.00,9.00,羊肉类,斤,2021-05-31
羊小腿（羊棒）,24.00,24.50,25.00,羊肉类,斤,2021-05-31
羊上脑,40.00,40.00,40.00,羊肉类,斤,2021-05-31
羊骨头,10.00,10.00,10.00,羊肉类,斤,2021-05-31
羊腩,30.00,30.00,30.00,羊肉类,斤,2021-05-31
羊里脊,40.00,40.00,40.00,羊肉类,斤,2021-05-31
淘汰鸡（干净膛）,11.00,11.00,11.00,禽肉类,斤,2021-05-31
淘汰鸡（净膛）,10.00,10.00,10.00,禽肉类,斤,2021-05-31
仔鸡（净膛）,7.50,7.50,7.50,禽肉类,斤,2021-05-31
肉鸡,6.50,6.50,6.50,禽肉类,斤,2021-05-31
鸡胸,7.50,7.50,7.50,禽肉类,斤,2021-05-31
鸡翅,10.00,10.50,11.00,禽肉类,斤,2021-05-31
鸡翅中,21.00,21.00,21.00,禽肉类,斤,2021-05-31
鸡边腿,7.00,7.00,7.00,禽肉类,斤,2021-05-31
后臀尖（肥）,9.00,9.50,10.00,猪肉类,斤,2021-05-31
五花肉（瘦）,13.00,13.50,14.00,猪肉类,斤,2021-05-31
五花肉（肥）,12.00,12.50,13.00,猪肉类,斤,2021-05-31
纯通脊,12.00,12.50,13.00,猪肉类,斤,2021-05-31
通脊,10.00,11.00,12.00,猪肉类,斤,2021-05-31
纯瘦肉,11.00,11.50,12.00,猪肉类,斤,2021-05-31
前肘,11.00,11.50,12.00,猪肉类,斤,2021-05-31
后肘,9.00,10.00,11.00,猪肉类,斤,2021-05-31
猪尾巴,43.00,44.00,45.00,猪肉类,斤,2021-05-31
猪蹄,18.00,18.00,18.00,猪肉类,斤,2021-05-31
纯排骨,21.00,22.00,23.00,猪肉类,斤,2021-05-31
纯腔骨,9.00,10.50,12.00,猪肉类,斤,2021-05-31
腔排骨,14.00,15.00,16.00,猪肉类,斤,2021-05-31
棒骨,10.00,10.50,11.00,猪肉类,斤,2021-05-31
猪头,13.00,13.50,14.00,猪肉类,斤,2021-05-31
猪耳,26.00,26.00,26.00,猪肉类,斤,2021-05-31
猪肚,19.00,19.50,20.00,猪肉类,斤,2021-05-31
猪板油,10.00,10.50,11.00,猪肉类,斤,2021-05-31
肥膘肉,7.00,7.50,8.00,猪肉类,斤,2021-05-31
猪腰子,20.00,20.50,21.00,猪肉类,斤,2021-05-31
南豆腐（屉）,1.80,1.80,1.80,豆制品,斤,2021-05-31
白玉北豆腐,4.00,4.00,4.00,豆制品,盒,2021-05-31
香香北豆腐,3.00,3.00,3.00,豆制品,盒,2021-05-31
白玉南豆腐,5.50,5.50,5.50,豆制品,盒,2021-05-31
豆腐丝,5.00,5.00,5.00,豆制品,斤,2021-05-31
精品豆腐丝,6.00,6.00,6.00,豆制品,袋,2021-05-31
豆腐皮,5.50,5.50,5.50,豆制品,斤,2021-05-31
豆腐干,4.50,4.50,4.50,豆制品,斤,2021-05-31
精品豆腐干,5.00,5.00,5.00,豆制品,袋,2021-05-31
豆腐泡,5.50,5.50,5.50,豆制品,斤,2021-05-31
精品豆腐泡,5.00,5.00,5.00,豆制品,袋,2021-05-31
白玉内酯豆腐,2.50,2.50,2.50,豆制品,盒,2021-05-31
香香内脂豆腐,1.50,1.50,1.50,豆制品,盒,2021-05-31
鲤鱼,12.00,12.00,12.00,750g-1000g,斤,2021-05-31
鲤鱼,12.00,12.00,12.00,>1000g,斤,2021-05-31
草鱼,14.00,14.00,14.00,750g-1000g,斤,2021-05-31
草鱼,14.00,14.00,14.00,>1000g,斤,2021-05-31
鲫鱼,15.00,15.00,15.00,200g-250g,斤,2021-05-31
鲫鱼,16.00,16.00,16.00,350g-400g,斤,2021-05-31
胖头鱼,15.00,15.00,15.00,>2000g,斤,2021-05-31
鲍鱼果,20.00,22.50,25.00,干果,斤,2021-05-31
香蕉干,11.00,12.50,14.00,干果,斤,2021-05-31
开心果,33.00,41.50,50.00,干果,斤,2021-05-31
美杏仁,25.00,30.00,35.00,干果,斤,2021-05-31
夏威夷果,24.00,29.50,35.00,干果,斤,2021-05-31
猕猴桃干,12.00,13.50,15.00,干果,斤,2021-05-31
薄皮核桃,10.00,11.00,12.00,干果,斤,2021-05-31
葵花籽,5.50,7.75,10.00,干果,斤,2021-05-31
黑瓜子,9.50,10.75,12.00,干果,斤,2021-05-31
白瓜子,15.00,15.50,16.00,干果,斤,2021-05-31
新疆干枣散装,6.50,13.25,20.00,干果,斤,2021-05-31
山楂干,12.00,13.50,15.00,干果,斤,2021-05-31
熟腰果,20.00,30.00,40.00,干果,斤,2021-05-31
巴旦木,20.00,27.50,35.00,干果,斤,2021-05-31
五香花生米,7.00,8.50,10.00,干果,斤,2021-05-31
白条猪（瘦）,11.50,11.50,11.50,猪肉类,斤,2021-05-31
白条猪（肥）,9.25,9.25,9.25,猪肉类,斤,2021-05-31
前臀尖（瘦）,10.00,10.50,11.00,猪肉类,斤,2021-05-31
前臀尖（肥）,9.00,9.50,10.00,猪肉类,斤,2021-05-31
后臀尖（瘦）,10.00,10.50,11.00,猪肉类,斤,2021-05-31
武昌鱼,12.00,12.50,13.00,700g左右,斤,2021-05-31
鲢鱼,5.00,5.50,6.00,1000-1500g,斤,2021-05-31
桂鱼,65.00,67.00,69.00,中桂,斤,2021-05-31
嘎鱼,24.00,24.50,25.00,<100g,斤,2021-05-31
淡水鲈鱼,25.00,25.00,25.00,活,斤,2021-05-31
白虾,42.00,43.50,45.00,活,斤,2021-05-31
新蒜,1.80,2.40,3.00,普通,斤,2021-05-30
蒜米,3.20,3.50,3.80,普通,斤,2021-05-30
大葱,1.50,1.65,1.80,冀,斤,2021-05-30
小葱,1.00,1.25,1.50,普通,斤,2021-05-30
蒜苗,1.50,3.15,4.80,苏鲁,斤,2021-05-30
蒜黄,4.60,4.80,5.00,冀,斤,2021-05-30
青蒜,2.40,2.70,3.00,冀,斤,2021-05-30
平菇,6.50,6.75,7.00,小叶,斤,2021-05-30
香菇,3.00,4.00,5.00,普通,斤,2021-05-30
白玉菇,3.00,3.50,4.00,普通,斤,2021-05-30
口蘑,7.00,7.50,8.00,普通,斤,2021-05-30
杏鲍菇,2.00,2.50,3.00,普通,斤,2021-05-30
金针菇,1.50,2.00,2.50,普通,斤,2021-05-30
大白菜,0.30,0.33,0.35,储存新,斤,2021-05-30
鸡排腿,7.50,7.50,7.50,禽肉类,斤,2021-05-31
鸡琵琶腿,7.50,7.75,8.00,禽肉类,斤,2021-05-31
鸡爪,16.00,16.00,16.00,禽肉类,斤,2021-05-31
鸡头,2.00,2.25,2.50,禽肉类,斤,2021-05-31
鸡架子,2.00,2.25,2.50,禽肉类,斤,2021-05-31
鸡翅根,9.00,9.00,9.00,禽肉类,斤,2021-05-31
白条乌鸡（净膛）,13.00,13.00,13.00,禽肉类,斤,2021-05-31
箱鸡蛋,190.00,192.50,195.00,蛋类,斤,2021-05-31
箱鸡蛋,4.32,4.38,4.43,蛋类,斤,2021-05-31
散鸡蛋,4.60,4.60,4.60,蛋类,斤,2021-05-31
生鸭蛋,5.50,6.00,6.50,蛋类,斤,2021-05-31
熟鸭蛋,6.00,6.75,7.50,蛋类,斤,2021-05-31
松花蛋,6.20,7.10,8.00,蛋类,斤,2021-05-31
鹅蛋,12.00,12.50,13.00,蛋类,斤,2021-05-31
鹌鹑蛋,6.00,6.50,7.00,蛋类,斤,2021-05-31
柴鸡蛋,4.70,7.35,10.00,蛋类,斤,2021-05-31
乌鸡蛋,7.50,8.00,8.50,蛋类,斤,2021-05-31
鸵鸟蛋,100.00,110.00,120.00,蛋类,个,2021-05-31
鸽子蛋,2.50,2.55,2.60,蛋类,个,2021-05-31
北豆腐（屉）,1.60,1.60,1.60,豆制品,斤,2021-05-31
猪心,10.00,10.00,10.00,猪肉类,斤,2021-05-31
猪肝,9.50,9.75,10.00,猪肉类,斤,2021-05-31
猪皮,3.00,4.50,6.00,猪肉类,斤,2021-05-31
猪肠,21.00,21.50,22.00,猪肉类,斤,2021-05-31
整牛,34.25,34.25,34.25,牛肉类,斤,2021-05-31
牛前腱,37.00,37.00,37.00,牛肉类,斤,2021-05-31
牛后腱,37.00,37.00,37.00,牛肉类,斤,2021-05-31
牛前腿,35.00,35.00,35.00,牛肉类,斤,2021-05-31
牛后腿,35.00,35.00,35.00,牛肉类,斤,2021-05-31
牛柳（里脊）,37.00,37.50,38.00,牛肉类,斤,2021-05-31
精牛柳,41.00,42.00,43.00,牛肉类,斤,2021-05-31
牛腩,35.00,35.00,35.00,牛肉类,斤,2021-05-31
牛林,35.00,35.00,35.00,牛肉类,斤,2021-05-31
牛骨,4.50,4.75,5.00,牛肉类,斤,2021-05-31
牛板筋,35.00,35.00,35.00,牛肉类,斤,2021-05-31
牛尾,33.00,34.00,35.00,牛肉类,斤,2021-05-31
牛上脑,35.00,35.00,35.00,牛肉类,斤,2021-05-31
整羊,28.00,28.50,29.00,羊肉类,斤,2021-05-31
去骨羊前腿,40.00,40.50,41.00,羊肉类,斤,2021-05-31
去骨羊后腿,41.00,41.50,42.00,羊肉类,斤,2021-05-31
水晶,12.00,15.00,18.00,樱桃类,斤,2021-05-28
佳红,70.00,105.00,140.00,樱桃类,斤,2021-05-28
美国红,10.00,10.50,11.00,樱桃类,斤,2021-05-28
美早,10.00,25.00,40.00,樱桃类,斤,2021-05-28
布鲁克斯,12.00,14.00,16.00,樱桃类,斤,2021-05-28
先锋樱桃,12.00,13.50,15.00,樱桃类,斤,2021-05-28
沙蜜托,11.00,13.00,15.00,樱桃类,斤,2021-05-28
椰青个,6.00,6.25,6.50,其他类,斤,2021-05-28
箱装菠萝（上六下六）,1.20,1.40,1.60,其他类,斤,2021-05-28
国产凤梨,2.00,2.40,2.80,其他类,斤,2021-05-28
香水菠萝,3.00,3.25,3.50,其他类,斤,2021-05-28
百香果,12.00,12.50,13.00,其他类,斤,2021-05-28
桑葚,3.50,4.00,4.50,其他类,斤,2021-05-28
白草莓（日本淡雪）,12.00,14.00,16.00,其他类,斤,2021-05-28
红颜九九草莓,7.00,8.00,9.00,其他类,斤,2021-05-28
杨梅,8.00,10.00,12.00,其他类,斤,2021-05-28
甜宝(奶油)草莓,4.00,5.50,7.00,其他类,斤,2021-05-28
火龙果,4.00,5.50,7.00,其他类,斤,2021-05-28
木瓜,3.00,3.25,3.50,其他类,斤,2021-05-28
柿饼,6.00,7.00,8.00,其他类,斤,2021-05-28
绿豆芽,0.95,0.98,1.00,普通,斤,2021-05-30
黄豆芽,0.85,0.88,0.90,普通,斤,2021-05-30
紫菜苔,3.00,3.25,3.50,普通,斤,2021-05-30
番茄,1.00,1.25,1.50,川鲁蒙,斤,2021-05-30
番茄（精品）,1.50,1.65,1.80,鲁新,斤,2021-05-30
樱西,4.00,4.50,5.00,小红,斤,2021-05-30
黄瓜,1.00,1.25,1.50,蒙辽袋鲁,斤,2021-05-30
黄瓜(鲜干花),1.50,1.65,1.80,冀,斤,2021-05-30
小黄瓜,2.00,2.50,3.00,旱荷兰,斤,2021-05-30
茄子,0.80,1.00,1.20,冀,斤,2021-05-30
长茄,0.80,1.10,1.40,辽,斤,2021-05-30
广茄,1.20,1.40,1.60,滇、冀,斤,2021-05-30
线茄,2.00,2.50,3.00,冀,斤,2021-05-30
吊冬瓜,0.65,0.70,0.75,琼,斤,2021-05-30
地冬瓜,0.55,0.57,0.60,桂,斤,2021-05-30
小毛冬瓜,0.80,0.90,1.00,冀圆鲁新,斤,2021-05-30
架豆,2.50,2.90,3.30,普通,斤,2021-05-30
豆王,2.50,3.75,5.00,普通,斤,2021-05-30
扁豆,2.00,3.50,5.00,冀鲁聊城,斤,2021-05-30
豇豆,2.50,2.75,3.00,鲁京,斤,2021-05-30
绿宝（p2）,1.80,1.90,2.00,西瓜类,斤,2021-05-30
国产香蕉,2.20,2.60,3.00,香蕉类,斤,2021-05-30
南美、菲律宾香蕉,2.50,3.00,3.50,香蕉类,斤,2021-05-30
泰国香蕉（帝王蕉）,8.00,8.50,9.00,香蕉类,斤,2021-05-30
晓蜜25号,2.00,2.20,2.40,甜瓜类,斤,2021-05-30
黄金瓜／金蜜,2.00,2.10,2.20,甜瓜类,斤,2021-05-30
玉菇,2.00,2.25,2.50,甜瓜类,斤,2021-05-30
网纹,3.00,3.25,3.50,甜瓜类,斤,2021-05-30
长香玉,1.40,1.50,1.60,甜瓜类,斤,2021-05-30
西洲蜜,2.00,2.50,3.00,甜瓜类,斤,2021-05-30
24白糖罐,2.50,2.75,3.00,甜瓜类,斤,2021-05-30
羊角蜜,2.30,3.65,5.00,甜瓜类,斤,2021-05-30
花蕾甜瓜,3.00,4.00,5.00,甜瓜类,斤,2021-05-30
久红瑞,2.00,2.15,2.30,甜瓜类,斤,2021-05-30
绿宝甜瓜,2.00,3.50,5.00,甜瓜类,斤,2021-05-30
博阳（系列）,2.20,3.10,4.00,甜瓜类,斤,2021-05-30
景甜,1.50,2.50,3.50,甜瓜类,斤,2021-05-30
富士（纸袋Φ70-84）,1.80,2.30,2.80,苹果类,斤,2021-05-30
富士（纸+膜袋）,1.50,1.75,2.00,苹果类,斤,2021-05-30
富士（纸袋Φ85以上）,2.50,3.00,3.50,苹果类,斤,2021-05-30
线椒,2.50,2.85,3.20,鲁琼新,斤,2021-05-30
杭椒,2.50,2.75,3.00,普通,斤,2021-05-30
小米椒,4.00,4.50,5.00,滇,斤,2021-05-30
彩椒,4.00,4.50,5.00,红黄,斤,2021-05-30
白萝卜,0.30,0.35,0.40,冀,斤,2021-05-30
心里美,2.00,2.30,2.60,冀新,斤,2021-05-30
卞萝卜,0.50,0.60,0.70,冀,斤,2021-05-30
青萝卜,0.80,0.90,1.00,冀鲁新,斤,2021-05-30
胡萝卜,0.80,0.85,0.90,冀鲁新,斤,2021-05-30
胡萝卜（洗）,0.80,0.90,1.00,冀闽箱,斤,2021-05-30
小水萝卜,0.90,1.00,1.10,普通,斤,2021-05-30
土豆,0.70,0.80,0.90,冀,斤,2021-05-30
新土豆（黄心）,0.70,1.00,1.30,鲁,斤,2021-05-30
黄葱头,1.00,1.13,1.25,蒙甘,斤,2021-05-30
红葱头,1.20,1.35,1.50,老新,斤,2021-05-30
山药,1.80,2.25,2.70,脆麻新,斤,2021-05-30
铁棍山药,5.00,5.50,6.00,普通,斤,2021-05-30
莲藕,2.00,3.10,4.20,津,斤,2021-05-30
红薯,1.00,1.40,1.80,冀新,斤,2021-05-30
红薯,2.00,2.10,2.20,西瓜红粤新,斤,2021-05-30
凉薯,2.00,2.15,2.30,普通,斤,2021-05-28
荸荠,3.00,3.40,3.80,皖,斤,2021-05-28
芋头,2.00,2.50,3.00,鲁,斤,2021-05-28
苇叶,3.40,3.45,3.50,普通,斤,2021-05-28
姜,3.00,4.00,5.00,姜头整,斤,2021-05-28
大蒜,2.50,3.00,3.50,普通,斤,2021-05-28
新蒜,1.80,2.40,3.00,普通,斤,2021-05-28
蒜米,3.20,3.50,3.80,普通,斤,2021-05-28
大葱,1.70,1.80,1.90,冀,斤,2021-05-28
小葱,1.20,1.35,1.50,普通,斤,2021-05-28
蒜苗,1.50,3.15,4.80,苏鲁,斤,2021-05-28
蒜黄,4.80,4.90,5.00,冀,斤,2021-05-28
青蒜,2.60,2.80,3.00,冀,斤,2021-05-28
平菇,6.50,6.75,7.00,小叶,斤,2021-05-28
香菇,3.00,4.00,5.00,普通,斤,2021-05-28
白玉菇,3.00,3.50,4.00,普通,斤,2021-05-28
口蘑,7.00,7.50,8.00,普通,斤,2021-05-28
杏鲍菇,2.00,2.50,3.00,普通,斤,2021-05-28
金针菇,1.50,2.00,2.50,普通,斤,2021-05-28
油菜,1.00,1.25,1.50,水菜,斤,2021-05-28
新蒜,1.80,2.40,3.00,普通,斤,2021-05-29
蒜米,3.20,3.50,3.80,普通,斤,2021-05-29
大葱,1.50,1.65,1.80,冀,斤,2021-05-29
小葱,1.20,1.35,1.50,普通,斤,2021-05-29
蒜苗,1.50,3.15,4.80,苏鲁,斤,2021-05-29
蒜黄,4.80,4.90,5.00,冀,斤,2021-05-29
青蒜,2.60,2.80,3.00,冀,斤,2021-05-29
平菇,6.50,6.75,7.00,小叶,斤,2021-05-29
香菇,3.00,4.00,5.00,普通,斤,2021-05-29
白玉菇,3.00,3.50,4.00,普通,斤,2021-05-29
口蘑,7.00,7.50,8.00,普通,斤,2021-05-29
杏鲍菇,2.00,2.50,3.00,普通,斤,2021-05-29
金针菇,1.50,2.00,2.50,普通,斤,2021-05-29
椰青个,6.00,6.25,6.50,其他类,斤,2021-05-29
箱装菠萝（上六下六）,1.20,1.40,1.60,其他类,斤,2021-05-29
国产凤梨,1.60,2.00,2.40,其他类,斤,2021-05-29
香水菠萝,3.00,3.25,3.50,其他类,斤,2021-05-29
百香果,12.00,12.50,13.00,其他类,斤,2021-05-29
桑葚,3.50,4.00,4.50,其他类,斤,2021-05-29
白草莓（日本淡雪）,12.00,14.00,16.00,其他类,斤,2021-05-29
娃娃菜,0.50,0.55,0.60,大小,斤,2021-05-30
小白菜,0.60,0.65,0.70,普通,斤,2021-05-30
芹菜,0.70,0.85,1.00,冀,斤,2021-05-30
西芹,1.80,2.00,2.20,普通,斤,2021-05-30
菠菜,1.30,1.50,1.70,鲁冀,斤,2021-05-30
莴笋,1.20,1.50,1.80,闽浙鲁,斤,2021-05-30
团生菜,0.80,0.90,1.00,毛|净,斤,2021-05-30
圆白菜,0.40,0.45,0.50,冀,斤,2021-05-30
紫甘蓝,0.70,0.80,0.90,闽云,斤,2021-05-30
散叶生菜,1.00,1.40,1.80,京,斤,2021-05-30
油菜,0.80,1.00,1.20,鲁京,斤,2021-05-30
香菜,1.00,1.25,1.50,鲁冀,斤,2021-05-30
茴香,1.00,1.25,1.50,冀,斤,2021-05-30
韭菜,0.80,0.90,1.00,普通,斤,2021-05-30
韭菜苔,3.50,3.65,3.80,普通,斤,2021-05-30
苦菊,1.00,1.15,1.30,辽,斤,2021-05-30
油麦菜,1.20,1.40,1.60,京,斤,2021-05-30
散菜花,1.10,1.30,1.50,豫苏,斤,2021-05-30
绿菜花,1.50,1.75,2.00,冀 苏陕,斤,2021-05-30
菜花,1.40,1.50,1.60,云,斤,2021-05-30
茭白,2.50,3.00,3.50,京浙,斤,2021-05-30
凉薯,2.00,2.15,2.30,普通,斤,2021-05-30
荸荠,3.00,3.40,3.80,皖,斤,2021-05-30
芋头,2.00,2.25,2.50,鲁,斤,2021-05-30
苇叶,3.40,3.45,3.50,普通,斤,2021-05-30
姜,3.00,4.00,5.00,姜头整,斤,2021-05-30
大蒜,2.50,3.00,3.50,普通,斤,2021-05-30
椰青个,6.00,6.25,6.50,其他类,斤,2021-05-30
箱装菠萝（上六下六）,1.20,1.40,1.60,其他类,斤,2021-05-30
国产凤梨,1.60,2.00,2.40,其他类,斤,2021-05-30
香水菠萝,3.00,3.25,3.50,其他类,斤,2021-05-30
百香果,12.00,12.50,13.00,其他类,斤,2021-05-30
桑葚,3.50,4.00,4.50,其他类,斤,2021-05-30
白草莓（日本淡雪）,12.00,14.00,16.00,其他类,斤,2021-05-30
红颜九九草莓,7.00,8.00,9.00,其他类,斤,2021-05-30
杨梅,8.00,10.00,12.00,其他类,斤,2021-05-30
火龙果,3.00,4.50,6.00,其他类,斤,2021-05-30
木瓜,3.00,3.25,3.50,其他类,斤,2021-05-30
柿饼,6.00,7.00,8.00,其他类,斤,2021-05-30
柠檬,3.50,3.75,4.00,其他类,斤,2021-05-30
金针菇,1.50,2.00,2.50,普通,斤,2021-05-31
油菜,1.00,1.15,1.30,水菜,斤,2021-05-31
小白菜,1.50,1.75,2.00,水菜,斤,2021-05-31
油麦菜,1.20,1.35,1.50,水菜,斤,2021-05-31
奶白菜,2.00,2.25,2.50,水菜,斤,2021-05-31
散生菜,1.50,1.65,1.80,水菜,斤,2021-05-31
香葱,3.00,3.25,3.50,水菜,斤,2021-05-31
